gene,systematicName,intensity
HSL1,YKL101W,-0.00124843945068664
,YKL102C,0.038917089678511
APE1,YKL103C,0.2744708994709
SEG2,YKL105C,0.0476190476190476
,YKL106C-A,0.0
AAT1,YKL106W,0.0606060606060606
,YKL107W,0.127645502645503
SLD2,YKL108W,0.00110192837465565
HAP4,YKL109W,0.00529100529100529
KTI12,YKL110C,0.0685358255451713
RAD27,YKL113C,0.101840971406189
APN1,YKL114C,0.179856115107914
PRR1,YKL116C,0.0338164251207729
SBA1,YKL117W,1.3233918128655
VPH2,YKL119C,0.0897097625329815
OAC1,YKL120W,0.146282973621103
DGR2,YKL121W,0.0138888888888889
SRP21,YKL122C,0.10515873015873
SSH4,YKL124W,0.0177514792899408
RRN3,YKL125W,0.00198216055500496
PMU1,YKL128C,0.149721800708144
MYO3,YKL129C,0.168888888888889
SHE2,YKL130C,0.0564678766925958
RMA1,YKL132C,0.0145502645502645
,YKL133C,0.0238095238095238
OCT1,YKL134C,0.0444444444444444
APL2,YKL135C,0.129287598944591
CMC1,YKL137W,0.0185553346587144
MRPL31,YKL138C,0.346236559139785
CTK1,YKL139W,0.0259481037924152
TGL1,YKL140W,0.160655737704918
SDH3,YKL141W,1.15647600262985
MRP8,YKL142W,1.34620596205962
LTV1,YKL143W,0.0384615384615385
RPT1,YKL145W,0.366942148760331
AVT3,YKL146W,0.00377256804095931
SDH1,YKL148C,1.81179876945349
DBR1,YKL149C,0.0185851318944844
MCR1,YKL150W,1.13896218117854
,YKL151C,0.417091114883984
GPM1,YKL152C,13.7984084880637
SRP102,YKL154W,0.22200328407225
RSM22,YKL155C,0.0565656565656566
RPS27A,YKL156W,1.29032258064516
RCN1,YKL159C,0.0430748840291584
KDX1,YKL161C,0.00866462793068298
,YKL162C,0.020066889632107
,YKL162C-A,0.000551876379690951
PIR3,YKL163W,0.0142711518858308
PIR1,YKL164C,0.0271164021164021
MCD4,YKL165C,0.113756613756614
,YKL165C-A,0.0175710594315245
TPK3,YKL166C,0.0221570544151189
MRP49,YKL167C,0.207135250266241
KKQ8,YKL168C,0.0289855072463768
NNK1,YKL171W,0.0138888888888889
SNU114,YKL173W,0.0380165289256198
ZRT3,YKL175W,0.0156794425087108
LST4,YKL176C,0.00793650793650794
STE3,YKL178C,0.0132275132275132
COY1,YKL179C,0.00351802990325418
PRS1,YKL181W,0.405086285195277
FAS1,YKL182W,1.65472312703583
,YKL183C-A,0.0300925925925926
LOT5,YKL183W,0.0684647302904564
SPE1,YKL184W,0.00347826086956522
ASH1,YKL185W,0.00737100737100737
FAT3,YKL187C,0.0194017784963622
PXA2,YKL188C,0.00595238095238095
HYM1,YKL189W,0.042722305017387
CNB1,YKL190W,0.258226037195994
DPH2,YKL191W,0.0560271646859083
MST1,YKL194C,0.112280701754386
PEX1,YKL197C,0.0251366120218579
PTK1,YKL198C,0.0138888888888889
MNN4,YKL201C,0.00462962962962963
EAP1,YKL204W,0.108658743633277
LOS1,YKL205W,0.0431090790333116
ADD66,YKL206C,0.131276467029643
EMC3,YKL207W,0.156472986748216
STE6,YKL209C,0.0033003300330033
UBA1,YKL210W,0.930596285434995
TRP3,YKL211C,0.277929155313351
SAC1,YKL212W,0.172118380062305
DOA1,YKL213C,0.172199170124481
YRA2,YKL214C,0.0953237410071942
OXP1,YKL215C,0.118563685636856
URA1,YKL216W,0.77483099323973
JEN1,YKL217W,0.0953109072375127
SRY1,YKL218C,0.041005291005291
COS9,YKL219W,0.00529100529100529
FRE2,YKL220C,0.000661375661375661
MCH2,YKL221W,0.00198412698412698
,YKL222C,0.000854700854700856
,YKL223W,0.0
PAU16,YKL224C,0.00132275132275132
,YKL225W,-0.00055187637969095
VPS1,YKR001C,1.00164203612479
OSH6,YKR003W,0.120992135511192
ECM9,YKR004C,0.0138888888888889
,YKR005C,0.00595238095238095
MRPL13,YKR006C,0.245819397993311
MEH1,YKR007W,0.130890052356021
FOX2,YKR009C,0.0595238095238095
TOF2,YKR010C,0.0112322431450281
,YKR011C,0.0229320229320229
PRY2,YKR013W,0.0208333333333333
YPT52,YKR014C,0.871031746031746
,YKR015C,0.00101936799184506
MIC60,YKR016W,0.267100977198697
HEL1,YKR017C,0.00152905198776758
,YKR018C,0.283755274261603
IRS4,YKR019C,0.00305810397553517
VPS51,YKR020W,0.0742821473158552
ALY1,YKR021W,0.0128102481985588
NTR2,YKR022C,0.0188933873144399
,YKR023W,0.0265700483091787
DBP7,YKR024C,0.0277777777777778
RPC37,YKR025W,0.0350877192982456
GCN3,YKR026C,0.151671837297484
BCH2,YKR027W,0.0395778364116095
SAP190,YKR028W,0.0392456676860347
SET3,YKR029C,0.0181818181818182
GMH1,YKR030W,-0.000509683995922529
SPO14,YKR031C,0.0198290598290598
,YKR032W,0.0159247195077814
DAL80,YKR034W,0.00917431192660551
DID2,YKR035W-A,0.278199291856348
CAF4,YKR036C,0.0172798216276477
SPC34,YKR037C,0.0577557755775577
KAE1,YKR038C,0.0833333333333333
GAP1,YKR039W,0.0261324041811847
,YKR041W,0.0145985401459854
SHB17,YKR043C,0.496005113454778
UIP5,YKR044W,0.00959232613908873
,YKR045C,0.0230769230769231
PET10,YKR046C,1.28022255943349
NAP1,YKR048C,0.541277258566978
FMP46,YKR049C,0.115942028985507
,YKR051W,0.0107033639143731
MRS4,YKR052C,0.0199115044247788
YSR3,YKR053C,0.045361875637105
DYN1,YKR054C,0.0242735042735043
RHO4,YKR055W,0.018348623853211
TRM2,YKR056W,0.0224260958205912
RPS21A,YKR057W,0.888888888888889
GLG1,YKR058W,0.0688073394495413
TIF1,YKR059W,2.07043010752688
UTP30,YKR060W,0.0660919540229885
KTR2,YKR061W,0.00305810397553517
TFA2,YKR062W,0.057103825136612
LAS1,YKR063C,0.0123855681206247
OAF3,YKR064W,0.00748502994011976
PAM17,YKR065C,1.06989247311828
CCP1,YKR066C,0.392825896762905
GPT2,YKR067W,0.118361153262519
BET3,YKR068C,0.0963302752293578
MET1,YKR069W,0.00101936799184506
,YKR070W,0.11452209884607
DRE2,YKR071C,0.00747264478249266
SIS2,YKR072C,0.111111111111111
AIM29,YKR074W,0.276341948310139
,YKR075C,0.00785854616895874
,YKR075W-A,0.0281456953642384
ECM4,YKR076W,0.215366001209921
,YKR078W,0.0179710144927536
TRZ1,YKR079C,0.0314814814814815
MTD1,YKR080W,0.275806451612903
RPF2,YKR081C,0.162162162162162
NUP133,YKR082W,0.129496402877698
DAD2,YKR083C,0.111111111111111
HBS1,YKR084C,0.101633393829401
MRPL20,YKR085C,0.252212389380531
PRP16,YKR086W,0.011177347242921
OMA1,YKR087C,0.0497607655502392
TVP38,YKR088C,0.117237953303527
TGL4,YKR089C,0.0318488529014845
PXL1,YKR090W,0.0207100591715976
SRP40,YKR092C,0.165469192249075
PTR2,YKR093W,0.0128755364806867
MLP1,YKR095W,0.0474635314609188
PCC1,YKR095W-A,0.0853122251539138
ESL2,YKR096W,0.0243417784401391
PCK1,YKR097W,2.9683995922528
UBP11,YKR098C,0.00178389398572885
BAS1,YKR099W,0.0158572844400396
SKG1,YKR100C,0.0407725321888412
SIR1,YKR101W,0.00203873598369011
FLO10,YKR102W,0.00101936799184506
NFT1,YKR103W,-0.00065359477124183
,YKR104W,0.00101936799184505
VBA5,YKR105C,0.00611620795107034
GEX2,YKR106W,0.000509683995922528
DNM1,YLL001W,0.177742616033755
RTT109,YLL002W,0.0310538486950776
SPO75,YLL005C,0.0203873598369011
MMM1,YLL006W,0.0431090790333116
,YLL007C,0.0240192153722978
DRS1,YLL008W,0.00431150633252493
COX17,YLL009C,0.620317973592024
SOF1,YLL011W,0.0747126436781609
YEH1,YLL012W,0.00559552358113509
PUF3,YLL013C,0.0641025641025641
EMC6,YLL014W,0.194577352472089
BPT1,YLL015W,0.0363036303630363
DPS1,YLL018C,1.32425742574257
COX19,YLL018C-A,
KNS1,YLL019C,0.0893854748603352
SPA2,YLL021W,0.0598290598290598
HIF1,YLL022C,0.122850122850123
POM33,YLL023C,0.647222222222222
SSA2,YLL024C,3.22605363984674
PAU17,YLL025W,0.00462962962962963
HSP104,YLL026W,2.79988211022694
ISA1,YLL027W,0.275073746312684
TPO1,YLL028W,0.110817941952507
FRA1,YLL029W,0.131276467029643
RRT7,YLL030C,0.000846023688663282
GPI13,YLL031C,0.0804318488529015
,YLL032C,0.0359420289855072
RIX7,YLL034C,0.0548661005878511
GRC3,YLL035W,-0.000925925925925927
PRP19,YLL036C,0.135057471264368
ENT4,YLL038C,0.055005500550055
UBI4,YLL039C,0.0432369266725095
VPS13,YLL040C,0.0793162393162393
SDH2,YLL041C,1.86343366778149
ATG10,YLL042C,0.0537037037037037
FPS1,YLL043W,0.0243589743589744
RPL8B,YLL045C,2.50810492189803
RNP1,YLL046C,0.000925925925925925
LDB18,YLL049W,0.0481481481481481
FRE6,YLL051C,0.00107787658313123
AQY2,YLL052C,0.0025518341307815
,YLL053C,-0.000462962962962964
YCT1,YLL055W,0.0239555945077417
,YLL056C,0.00648148148148148
JLP1,YLL057C,0.00462962962962963
,YLL058W,0.0791433891992551
,YLL059C,0.00103359173126615
GTT2,YLL060C,0.00588235294117647
MMP1,YLL061W,0.040829346092504
MHT1,YLL062C,0.0191304347826087
PAU18,YLL064C,0.000509294626941686
,YLL067C,0.00462962962962963
,YLR001C,0.0675213675213675
NOC3,YLR002C,0.0783392087739914
CMS1,YLR003C,0.000538502961766289
THI73,YLR004C,0.0351851851851852
SSL1,YLR005W,0.0276100086281277
SSK1,YLR006C,0.017948717948718
PAM18,YLR008C,-0.00055187637969095
RLP24,YLR009W,0.0300925925925926
TEN1,YLR010C,0.00185185185185185
LOT6,YLR011W,0.0731623931623932
,YLR012C,-0.000925925925925923
GAT3,YLR013W,0.0231481481481482
PPR1,YLR014C,0.00277777777777778
BRE2,YLR015W,0.0198347107438017
PML1,YLR016C,0.0216110019646365
POM34,YLR018C,0.0814696485623003
YEH2,YLR020C,0.0356926799758016
IRC25,YLR021W,0.101851851851852
SDO1,YLR022C,0.0663900414937759
IZH3,YLR023C,-0.0011685655857435
UBR2,YLR024C,-0.000538938291565616
SNF7,YLR025W,0.356481481481482
AAT2,YLR027C,2.64814814814815
ADE16,YLR028C,0.612928348909657
,YLR030W,0.0166666666666667
,YLR031W,-0.00186219739292365
RAD5,YLR032W,0.00308641975308642
RSC58,YLR033W,0.0724762726488352
SMF3,YLR034C,0.0025518341307815
MLH2,YLR035C,0.00359712230215828
,YLR036C,0.00394477317554241
PAU23,YLR037C,0.00744878957169459
COX12,YLR038C,0.176570458404075
RIC1,YLR039C,0.0375168690958165
AFB1,YLR040C,0.0712962962962963
,YLR042C,0.0203703703703704
TRX1,YLR043C,1.38090313684936
PDC1,YLR044C,33.8231653404067
,YLR046C,0.0037037037037037
FRE8,YLR047C,0.00185185185185185
RPS0B,YLR048W,2.27665106604264
,YLR049C,0.0
,YLR050C,0.207827260458839
FCF2,YLR051C,0.016506922257721
IES3,YLR052W,0.0704022988505747
,YLR053C,0.0296296296296296
OSW2,YLR054C,0.00925925925925926
SPT8,YLR055C,0.0408483896307934
ERG3,YLR056W,0.132407407407407
MNL2,YLR057W,0.00596421471172962
SHM2,YLR058C,3.14883583849101
REX2,YLR059C,0.485632183908046
FRS1,YLR060W,0.922797456857402
BMT6,YLR063W,0.0275393419170243
PER33,YLR064W,0.125948406676783
ENV10,YLR065C,0.236386138613861
SPC3,YLR066W,0.294252873563218
PET309,YLR067C,0.0126548196015078
FYV7,YLR068W,0.0200304811669933
XYL2,YLR070C,0.00277777777777778
RGR1,YLR071C,0.0303030303030303
RFU1,YLR073C,0.0111111111111111
BUD20,YLR074C,0.0243021346469622
FMP25,YLR077W,0.0470503076366269
BOS1,YLR078C,-0.00465549348230913
SIC1,YLR079W,0.0468376068376068
EMP46,YLR080W,0.0133565621370499
GAL2,YLR081W,0.0
SRL2,YLR082C,0.0261557177615572
EMP70,YLR083C,0.0172460253300997
RAX2,YLR084C,0.0484048404840484
ARP6,YLR085C,0.0169660678642715
SMC4,YLR086W,0.0121212121212121
CSF1,YLR087C,0.00740740740740741
GAA1,YLR088W,0.0944178628389155
ALT1,YLR089C,0.296778863554108
XDJ1,YLR090W,0.028023598820059
GEP5,YLR091W,0.0344497607655502
SUL2,YLR092W,0.0138888888888889
NYV1,YLR093C,0.00740740740740741
IOC2,YLR095C,0.0434668761455878
KIN2,YLR096W,0.0313531353135314
HRT3,YLR097C,-0.00277777777777778
CHA4,YLR098C,0.00848303393213573
ICT1,YLR099C,0.00740740740740741
ERG27,YLR100W,0.145454545454545
APC9,YLR102C,0.000653594771241831
CDC45,YLR103C,0.0139230139230139
LCL2,YLR104W,0.128703703703704
SEN2,YLR105C,0.011336032388664
REX3,YLR107W,0.00522875816993464
,YLR108C,-0.00161550888529887
AHP1,YLR109W,10.4880153403643
CCW12,YLR110C,1.01388888888889
,YLR111W,0.0166485703944987
,YLR112W,0.0253807106598985
AVL9,YLR114C,0.0437763713080169
CFT2,YLR115W,0.0235835490365257
MSL5,YLR116W,0.0258843830888697
CLF1,YLR117C,0.0114754098360656
,YLR118C,0.288101411696917
SRN2,YLR119W,0.0576923076923077
YPS1,YLR120C,0.0796296296296296
YPS3,YLR121C,0.103703703703704
,YLR122C,0.00338409475465313
,YLR123C,0.000846023688663283
,YLR124W,0.00868621064060804
,YLR125W,-0.000925925925925926
,YLR126C,-0.00113186191284663
APC2,YLR127C,0.00347739692001987
DCN1,YLR128W,0.0549348230912477
DIP2,YLR129W,0.0460210930009588
ZRT2,YLR130C,0.0172248803827751
ACE2,YLR131C,0.0153999006458023
USB1,YLR132C,0.0512820512820513
CKI1,YLR133W,0.168021680216802
PDC5,YLR134W,0.0188623636899499
SLX4,YLR135W,0.00376068376068376
TIS11,YLR136C,0.0081799591002045
RKM5,YLR137W,0.0111731843575419
NHA1,YLR138W,0.0319031903190319
SLS1,YLR139C,0.0351802990325418
PUT1,YLR142W,0.0997770345596433
DPH6,YLR143W,0.0345217883418223
ACF2,YLR144C,0.0467741935483871
RMP1,YLR145W,0.00698602794411178
SPE4,YLR146C,0.0684776457272213
,YLR146W-A,0.25
PEP3,YLR148W,0.0472222222222222
,YLR149C,0.0722222222222222
,YLR149C-A,0.0079623597538907
STM1,YLR150W,3.49453978159126
PCD1,YLR151C,0.0444444444444444
,YLR152C,0.000925925925925923
RNH203,YLR154C,0.00571286636860407
,YLR154C-G,-0.00185185185185185
,YLR154W-A,0.00144770177343467
,YLR154W-B,-0.00289540354686935
TAR1,YLR154W-C,-0.000925925925925925
,YLR154W-E,-0.000551876379690949
ASP3-1,YLR155C,-0.000509294626941684
,YLR156W,-0.00101858925388337
,YLR157W-D,-0.0011037527593819
RRT15,YLR162W-A,0.0
MAS1,YLR163C,0.309352517985612
SHH4,YLR164W,0.308333333333333
PUS5,YLR165C,0.0342592592592593
SEC10,YLR166C,0.055005500550055
UPS2,YLR168C,0.157575757575758
APS1,YLR170C,0.272811918063315
DPH5,YLR172C,0.651226158038147
,YLR173W,0.00837988826815642
IDP2,YLR174W,1.22603079980129
CBF5,YLR175W,0.660152008686211
RFX1,YLR176C,0.00592353257942919
,YLR177W,0.0316921335597057
TFS1,YLR178C,1.45808383233533
,YLR179C,0.835573940020683
SAM1,YLR180W,0.997311827956989
VTA1,YLR181C,0.115326251896813
SWI6,YLR182W,0.0495495495495495
TOS4,YLR183C,0.00938189845474614
,YLR184W,0.00335917312661499
RPL37A,YLR185W,4.5578947368421
SKG3,YLR187W,0.0318352059925094
ATG26,YLR189C,0.0255072463768116
MMR1,YLR190W,0.0151216305062459
PEX13,YLR191W,0.0546448087431694
HCR1,YLR192C,0.775438596491228
UPS1,YLR193C,0.052396878483835
,YLR194C,0.0824074074074074
PWP1,YLR196W,0.215591397849462
NOP56,YLR197W,0.843325339728217
PBA1,YLR199C,0.103717026378897
YKE2,YLR200W,0.243589743589744
COQ9,YLR201C,0.38047138047138
MSS51,YLR203C,0.207349081364829
QRI5,YLR204W,0.0689563365282215
HMX1,YLR205C,0.0101851851851852
HRD3,YLR207W,0.0138888888888889
PNP1,YLR209C,0.272222222222222
CLB4,YLR210W,-0.000550964187327825
ATG38,YLR211C,0.0393419170243205
TUB4,YLR212C,0.0517742873763816
CRR1,YLR213C,0.0111111111111111
FRE1,YLR214W,0.0120218579234973
CDC123,YLR215C,0.0254314259763851
CPR6,YLR216C,1.17438692098093
COA4,YLR218C,0.0523952095808383
MSC3,YLR219W,0.11208967173739
CCC1,YLR220W,0.00465386852821408
RSA3,YLR221C,0.146551724137931
UTP13,YLR222C,0.0754124116260801
IFH1,YLR223C,0.0278460278460278
,YLR224W,0.00185185185185185
,YLR225C,0.121951219512195
BUR2,YLR226W,0.0401310401310401
ADY4,YLR227C,-0.000925925925925926
BNA5,YLR231C,0.337379868487607
EST1,YLR233C,0.00740740740740741
TOP3,YLR234W,0.00752136752136752
,YLR236C,0.00258397932816537
THI7,YLR237W,0.0961887477313974
FAR10,YLR238W,0.0194444444444444
VPS34,YLR240W,0.0409683426443203
CSC1,YLR241W,0.0549348230912477
ARV1,YLR242C,0.0102420856610801
MAP1,YLR244C,0.16618728028124
CDD1,YLR245C,0.114695340501792
ERF2,YLR246W,-0.000931098696461824
IRC20,YLR247C,0.00269251480883145
RCK2,YLR248W,0.273712737127371
YEF3,YLR249W,4.92355694227769
SSP120,YLR250W,0.139303482587065
SYM1,YLR251W,0.0895341802782819
MCP2,YLR253W,0.0505116481602438
,YLR255C,0.0108527131782946
,YLR257W,0.309718437783833
GSY2,YLR258W,1.35500821018062
LCB5,YLR260W,0.042830540037244
VPS63,YLR261C,3.46944695195361e-18
TMA7,YLR262C-A,1.60555555555556
RED1,YLR263W,0.00651769087523277
,YLR264C-A,0.0232774674115456
RPS28B,YLR264W,1.65458296492779
NEJ1,YLR265C,0.0221822541966427
PDR8,YLR266C,0.002337131171487
BOP2,YLR267W,0.0293296089385475
SEC22,YLR268W,0.213221601489758
DCS1,YLR270W,0.538173437049842
,YLR271W,0.0648330058939096
YCS4,YLR272C,0.0182469859889215
PIG1,YLR273C,0.0381750465549348
MCM5,YLR274W,
SMD2,YLR275W,0.00110192837465565
DBP9,YLR276C,-0.00139664804469274
YSH1,YLR277C,0.0293356341673857
,YLR278C,0.0107700592353258
,YLR279W,-0.000846023688663283
,YLR280C,0.000551876379690949
,YLR281C,0.0446570972886762
,YLR282C,0.00361925443358668
,YLR283W,0.0344497607655502
ECI1,YLR284C,0.00931098696461824
,YLR285C-A,0.0037243947858473
NNT1,YLR285W,0.291553133514986
CTS1,YLR286C,0.00931098696461825
,YLR287C,0.112624886466848
MEC3,YLR288C,0.0121042830540037
GUF1,YLR289W,0.0236559139784946
,YLR290C,0.298924731182796
GCD7,YLR291C,0.214121510673235
SEC72,YLR292C,0.298193760262726
ATP14,YLR295C,1.61950439648281
,YLR297W,0.0232774674115456
YHC1,YLR298C,0.0368133448375036
ECM38,YLR299W,0.00986193293885602
EXG1,YLR300W,0.074487895716946
HRI1,YLR301W,0.543943751997443
ACO1,YLR304C,4.82758620689655
UBC12,YLR306W,0.129422718808194
,YLR307C-A,1.61080074487896
CDA1,YLR307W,0.0074487895716946
CDA2,YLR308W,0.00651769087523277
IMH1,YLR309C,0.0701754385964912
CDC25,YLR310C,0.0282051282051282
,YLR311C,0.0
,YLR312C,0.044415127528584
MRPL15,YLR312W-A,0.221347331583552
SPH1,YLR313C,-0.000657462195923734
CDC3,YLR314C,0.740223463687151
NKP2,YLR315W,0.0401396160558464
TAD3,YLR316C,0.00239808153477218
EST2,YLR318W,-0.00465549348230913
BUD6,YLR319C,0.0465819721718088
MMS22,YLR320W,0.000931098696461823
CWC24,YLR323C,0.0330360092500826
PEX30,YLR324W,0.103825136612022
,YLR326W,0.102310231023102
TMA10,YLR327C,2.76459854014599
NMA1,YLR328W,0.105465004793864
REC102,YLR329W,0.0439595192915876
CHS5,YLR330W,0.294247787610619
MID2,YLR332W,0.116104868913858
RPS25B,YLR333C,2.00645161290323
,YLR334C,0.00568475452196382
NUP2,YLR335W,0.210320052253429
SGD1,YLR336C,0.00191570881226053
VRP1,YLR337C,0.194719471947195
SPO77,YLR341W,0.043010752688172
FKS1,YLR342W,0.0173267326732673
,YLR342W-A,1.1564470242784e-18
GAS2,YLR343W,0.00569259962049336
RPL26A,YLR344W,2.03576537911302
,YLR345W,0.159214092140921
,YLR346C,0.0159489633173844
KAP95,YLR347C,0.392932489451477
DIC1,YLR348C,0.154838709677419
ORM2,YLR350W,0.211822660098522
NIT3,YLR351C,0.280221570544151
,YLR352W,0.0196078431372549
BUD8,YLR353W,0.00825082508250825
TAL1,YLR354C,2.69613910993221
ILV5,YLR355C,2.62658414382552
ATG33,YLR356W,0.061244019138756
RSC2,YLR357W,0.039344262295082
,YLR358C,-0.00189753320683112
VPS38,YLR360W,0.0208728652751423
DCR2,YLR361C,0.00418957842367112
,YLR361C-A,0.351676154332701
STE11,YLR362W,0.0320256204963971
NMD4,YLR363C,0.125340599455041
,YLR363W-A,0.111547525530244
,YLR364C-A,0.0421188630490956
GRX8,YLR364W,0.208166533226581
,YLR365W,0.000723850886717337
,YLR366W,0.076158940397351
MDM30,YLR368W,0.0
SSQ1,YLR369W,0.0907172995780591
ARC18,YLR370C,0.5995599559956
ROM2,YLR371W,0.0148514851485149
ELO3,YLR372W,0.52822966507177
VID22,YLR373C,0.0350877192982456
STP3,YLR375W,0.0251073670300628
PSY3,YLR376C,0.00959232613908873
FBP1,YLR377C,0.390891840607211
SEC61,YLR378C,0.687027914614121
CSR1,YLR380W,0.165038002171553
CTF3,YLR381W,0.00641025641025642
NAM2,YLR382C,0.0536499560246262
SMC6,YLR383W,0.0143884892086331
IKI3,YLR384C,0.183021806853583
SWC7,YLR385C,0.0343980343980344
VAC14,YLR386W,0.090316573556797
REH1,YLR387C,0.102642276422764
RPS29A,YLR388W,2.43152235427278
STE23,YLR389C,0.298882681564246
ECM19,YLR390W,0.0522151898734177
CCW14,YLR390W-A,0.624920936116382
ART10,YLR392C,0.0249275362318841
ATP10,YLR393W,0.14040404040404
CST9,YLR394W,-0.00126502213788741
VPS33,YLR396C,0.0833333333333333
SKI2,YLR398C,0.0795321637426901
BDF1,YLR399C,0.151194672933803
DUS3,YLR401C,0.0166666666666667
SFP1,YLR403W,0.029940119760479
FLD1,YLR404W,0.0411132194813409
DUS4,YLR405W,-0.000632511068943708
RPL31B,YLR406C,0.723843206601827
,YLR406C-A,0.00126502213788741
UTP21,YLR409C,0.0727969348659004
VIP1,YLR410W,0.117200965184419
CTR3,YLR411W,0.00316255534471853
BER1,YLR412W,0.0248190279214064
PUN1,YLR414C,0.156490649064906
,YLR415C,0.0626185958254269
,YLR416C,0.00084602368866328
VPS36,YLR417W,0.0147142048670062
CDC73,YLR418C,0.13214403700033
,YLR419W,0.0272217774219375
URA4,YLR420W,0.00483870967741936
RPN13,YLR421C,0.222043010752688
,YLR422W,0.0243478260869565
ATG17,YLR423C,0.0299625468164794
SPP382,YLR424W,0.0149700598802395
TUS1,YLR425W,0.010752688172043
TDA5,YLR426W,0.0423472474289171
MAG2,YLR427W,0.016231884057971
CRN1,YLR429W,0.357535753575357
SEN1,YLR430W,0.015196564255038
ATG23,YLR431C,0.0351043643263757
IMD3,YLR432W,1.09224874742116
CNA1,YLR433C,0.131740861382555
DIF1,YLR437C,0.0502793296089385
LSM3,YLR438C-A,0.431535269709544
MRPL4,YLR439W,0.246203037569944
SEC39,YLR440C,0.119180633147114
RPS1A,YLR441C,2.74882995319813
SIR3,YLR442C,0.0488505747126437
ECM7,YLR443W,0.00632511068943706
GMC2,YLR445W,0.00569259962049336
,YLR446W,0.0158127767235927
RPL6B,YLR448W,1.46559139784946
FPR4,YLR449W,0.522522522522523
LEU3,YLR451W,0.0112322431450281
SST2,YLR452C,0.0661993769470405
RIF2,YLR453C,0.00695479384003974
FMP27,YLR454W,0.035670356703567
PDP3,YLR455W,0.0229320229320229
,YLR456W,0.0234029095509171
NBP1,YLR457C,0.0111111111111111
,YLR460C,0.00253004427577483
PAU4,YLR461W,0.0011037527593819
,YLR462W,0.000440917107583774
,YLR463C,-1.15648231731787e-18
YPT7,YML001W,0.679316888045541
,YML002W,0.00189753320683112
,YML003W,0.00126502213788741
GLO1,YML004C,0.514079895219384
TRM12,YML005W,0.0307246376811594
,YML007C-A,0.00191387559808612
YAP1,YML007W,0.0462691430433366
ERG6,YML008C,0.857476635514019
MRPL39,YML009C,0.158249158249158
SPT5,YML010W,0.19000819000819
RAD33,YML011C,0.0220786214324179
ERV25,YML012W,0.752336448598131
UBX2,YML013W,0.0955091714104997
TAF11,YML015C,0.0356762513312034
PPZ1,YML016C,0.0690598290598291
PSP2,YML017W,0.190821256038647
,YML018C,0.0191972076788831
OST6,YML019W,0.0251822398939695
,YML020W,0.021415270018622
UNG1,YML021C,0.0280701754385965
APT1,YML022W,0.548409405255878
NSE5,YML023C,0.0138067061143984
RPS17A,YML024W,2.792194092827
RPS18B,YML026C,
YOX1,YML027W,0.0065947242206235
TSA1,YML028W,8.38013520540822
USA1,YML029W,-0.00055005500550055
RCF1,YML030W,0.165929203539823
RAD52,YML032C,0.0548397753551371
SRC1,YML034W,0.0187241454387111
AMD1,YML035C,0.161924119241192
CGI121,YML036W,0.132216014897579
,YML037C,0.015180265654649
YMD8,YML038C,0.0105263157894737
VPS71,YML041C,0.0129345189975748
CAT2,YML042W,0.343453510436433
RRN11,YML043C,0.00161550888529887
PRP39,YML046W,0.0357675111773472
PRM6,YML047C,0.00442757748260595
GSF2,YML048W,0.407337128399747
RSE1,YML049C,0.0150902721638372
AIM32,YML050W,0.043010752688172
GAL80,YML051W,0.015042735042735
SUR7,YML052W,0.802750633369526
,YML053C,0.00359712230215828
CYB2,YML054C,0.119544592030361
,YML054C-A,0.0221378874130297
SPC2,YML055W,0.178368121442125
IMD4,YML056C,0.543360433604336
CMP2,YML057W,0.211625794732062
SML1,YML058W,0.382780082987552
HUG1,YML058W-A,0.0915593705293276
NTE1,YML059C,0.0302294197031039
OGG1,YML060W,0.0256830601092896
PIF1,YML061C,0.00710382513661202
MFT1,YML062C,0.0566318926974665
RPS1B,YML063W,3.201248049922
TEM1,YML064C,0.035042735042735
SMA2,YML066C,0.0101201771030993
ERV41,YML067C,0.119613016710642
ITT1,YML068W,0.000632511068943707
POB3,YML069W,0.322837495475932
COG8,YML071C,0.0606060606060606
TCB3,YML072C,0.29340592861464
FPR3,YML074C,0.922052487269879
HMG1,YML075C,0.204784688995215
BET5,YML077W,0.0884543761638734
CPR3,YML078W,0.82020202020202
,YML079W,0.22156862745098
DUS1,YML080W,0.0409500409500409
ATP18,YML081C-A,0.814548361310951
TDA9,YML081W,0.0113085621970921
,YML082W,0.0407407407407407
,YML083C,0.00279329608938547
ALO1,YML086C,0.60337552742616
AIM33,YML087C,0.000881834215167548
UFO1,YML088W,0.0102564102564103
,YML090W,0.00579080709373869
RPM2,YML091C,0.136032388663968
UTP14,YML093W,0.0795019157088123
GIM5,YML094W,0.256038647342995
RAD10,YML095C,0.02337131171487
,YML096W,0.0220713073005093
VPS9,YML097C,0.0302480338777979
TAF13,YML098W,0.0386378519973805
ARG81,YML099C,0.002337131171487
TSL1,YML100W,0.89756649688738
,YML100W-A,0.00759013282732448
CUE4,YML101C,0.121396054628225
CAC2,YML102W,0.0546448087431694
NUP188,YML103C,0.0783373301358913
MDM1,YML104C,0.00525969756738988
,YML108W,0.0622154779969651
ZDS2,YML109W,0.0230769230769231
COQ5,YML110C,0.596675415573053
BUL2,YML111W,0.0058713637576728
CTK3,YML112W,0.0604938271604938
TAF8,YML114C,0.0325670498084291
VAN1,YML115C,0.0240900759361089
ATR1,YML116W,0.00120992135511192
NAB6,YML117W,0.0539452495974235
